id,parkId,campgroundId,postalCode,city,stateCode,countryCode,provinceTerritoryCode,line1,line2,line3,type
664,,485,49630,Empire,MI,US,"",9922 Front Street,"","",Physical
665,,485,49630,Empire,MI,US,"",9922 Front Street,"","",Mailing
666,,486,99122,Davenport,WA,US,"",Porcupine Bay Rd,"","",Physical
667,,486,99116,Coulee Dam,WA,US,"",Lake Roosevelt National Recreation Area,1008 Crest Drive,"",Mailing
668,,489,21740,Hagerstown,MD,US,"","","","",Physical
669,,490,93271,Sequoia National Park,CA,US,"","Mile 3.7, Generals Highway","","",Physical
670,,490,93271,Three Rivers,CA,US,"",47050 Generals Highway,"","",Mailing
671,,491,63638,Eminence Township,MO,US,"",NPS Road 509,"","",Physical
672,,491,63965,Van Buren,MO,US,"",P.O. Box 490,"","",Mailing
673,,493,84775,Torrey,UT,US,"","","","",Physical
674,,494,84775,Torrey,UT,US,"","","","",Physical
675,,495,22025,Dumfries,VA,US,"",16058 Dumfries Road,"","",Physical
676,,495,22172,Triangle,VA,US,"",18100 Park Headquarter Road,"","",Mailing
677,,496,65466,Eminence,MO,US,"",9373 Pulltite RD,"","",Physical
678,,496,63965,Van Buren,MO,US,"",P.O. Box 490,"","",Mailing
679,,498,21740,Hagerstown,MD,US,"","","","",Physical
680,,499,59936,West Glacier,MT,US,"","","","",Physical
681,,499,59936,West Glacier,MT,US,"",PO Box 128,Attn: West side campgrounds,"",Mailing
682,,500,98362,Port Angeles,WA,US,"","","","",Physical
683,,501,84035,Jensen,UT,US,"",11625 E 1500 S,"","",Physical
684,,501,84035,Jensen,UT,US,"",PO Box 128,"","",Mailing
685,,503,99755,Denali Park,AK,US,"","Mile 0.25, Denali Park Road","","",Physical
686,,503,99755,Denali Park,AK,US,"",PO Box 9,"","",Mailing
687,,504,79834,Big Bend National Park,TX,US,"",Rio Grande Village Campground,"","",Physical
688,,504,79834,Big Bend National Park,TX,US,"",Big Bend National Park,PO Box 129,"",Mailing
689,,505,79834,Big Bend National Park,TX,US,"",Chisos Mountains Lodge - Aramark,1 Basin Rural Station,"",Physical
690,,505,79834,Big Bend National Park,TX,US,"",Chisos Mountains Lodge - Aramark,1 Basin Rural Station,"",Mailing
691,,506,59936,West Glacier,MT,US,"","","","",Physical
692,,506,59936,West Glacier,MT,US,"",PO Box 128,Attn: East side campgrounds,"",Mailing
693,,508,07881,Walpack Township,NJ,US,"",Rivers Bend Group Campground,State Route 615 (Old Mine Road),"",Physical
694,,508,18324,Bushkill,PA,US,"",Delaware Water Gap National Recreation Area,P.O. Box 2,"",Mailing
695,,512,49931,Houghton,MI,US,"",800 E. Lakeshore Drive,"","",Physical
696,,512,49931,Houghton,MI,US,"",800 E. Lakeshore Drive,"","",Mailing
697,,513,78840,Del Rio,TX,US,"",No Physical Address. This is the address for park headquarters.,10477 Highway 90 West,"",Physical
698,,513,78840,Del Rio,TX,US,"",10477 Highway 90 West,"","",Mailing
699,,514,24091,Floyd,VA,US,"",Rocky Knob Campground,Blue Ridge Parkway,Milepost 167.1,Physical
700,,514,24091,Floyd,VA,US,"",Blue Ridge Parkway,Rocky Knob Campground,1670 Blue Ridge Parkway,Mailing
701,,515,39086,Hermanville,MS,US,"",Milepost 54.8 Natchez Trace Parkway,"","",Physical
702,,515,38804-9517,Tupelo,MS,US,"",2680 Natchez Trace Parkway,"","",Mailing
703,,518,65466,Eminence,MO,US,"",13209 Round Spring Campground Rd,"","",Physical
704,,518,63965,Van Buren,MO,US,"",P.O. Box 490,"","",Mailing
705,,520,72687,Yellville,AR,US,"",Marion County 6035,"","",Physical
706,,520,72687,Yellville,AR,US,"",Marion County 6035,"","",Mailing
707,,521,92277,Twentynine Palms,CA,US,"",Ryan Campground,Park Boulevard,"",Physical
708,,521,92277,Twentynine Palms,CA,US,"",Joshua Tree National Park,74485 National Park Drive,"",Mailing
709,,522,65438,Birch Tree,MO,US,"",County Road M-471,"","",Physical
710,,522,63965,Van Buren,MO,US,"",P.O. Box 490,"","",Mailing
711,,523,81521,Fruita,CO,US,"",Saddlehorn Loop Road,"","",Physical
712,,523,81521,Fruita,CO,US,"",1750 Rim Rock Drive,"","",Mailing
713,,524,57790,Wall,SD,US,"",Sage Creek Campground,"","",Physical
714,,524,57750,Interior,SD,US,"",25216 Ben Reifel Road,"","",Mailing
715,,526,93001,San Miguel Island,CA,US,"",San Miguel Island Campground,"","",Physical
716,,526,93001,Ventura,CA,US,"",1901 Spinnaker Drive,"","",Mailing
717,,528,99755,Denali Park,AK,US,"","Mile 22, Denali Park Road","","",Physical
718,,528,99755,Denali Park,AK,US,"",PO Box 9,"","",Mailing
719,,529,04765,Patten,ME,US,"",PO Box 446,"","",Mailing
720,,532,93001,Santa Barbara Island,CA,US,"",Santa Barbara Island Campground,"","",Physical
721,,532,93001,Ventura,CA,US,"",1901 Spinnaker Drive,"","",Mailing
722,,533,93001,Santa Cruz Island,CA,US,"",Santa Cruz Island Del Norte Backcountry Campground,"","",Physical
723,,533,93001,Ventura,CA,US,"",1901 Spinnaker Drive,"","",Mailing
724,,534,93001,Santa Cruz Island,CA,US,"",Santa Cruz Island Scorpion Canyon Campground,"","",Physical
725,,534,93001,Ventura,CA,US,"",1901 Spinnaker Drive,"","",Mailing
726,,535,93001,Santa Rosa Island,CA,US,"",Santa Rosa Island Backcountry Beach Camping,"","",Physical
727,,535,93001,Ventura,CA,US,"",1901 Spinnaker Drive,"","",Mailing
728,,536,93001,Santa Rosa Island,CA,US,"",Santa Rosa Island Campground,"","",Physical
729,,536,93001,Ventura,CA,US,"",1901 Spinnaker Drive,"","",Mailing
730,,537,99755,Denali Park,AK,US,"",Mile 14 Denali Park Rd.,"","",Physical
731,,537,99755,Denali Park,AK,US,"",PO Box 9,"","",Mailing
732,,538,04693,Winter Harbor,ME,US,"",54 Farview Dr,"","",Physical
733,,538,04693,Winter Harbor,ME,US,"",PO Box 370,"","",Mailing
734,,540,04679,Southwest Harbor,ME,US,"",664 Seawall Rd,"","",Physical
735,,540,04609,Bar Harbor,ME,US,"",PO Box 177,"","",Mailing
736,,541,93633,Kings Canyon National Park,CA,US,"",North Side Drive,"","",Physical
737,,541,93271,Three Rivers,CA,US,"",47050 Generals Highway,"","",Mailing
738,,544,65466,Eminence,MO,US,"",County Road 106-211,"","",Physical
739,,544,63965,Van Buren,MO,US,"",P.O. Box 490,"","",Mailing
740,,545,99840,Skagway,AK,US,"","","","",Physical
741,,546,96095,Whiskeytown,CA,US,"","","","",Physical
742,,547,93633,Kings Canyon National Park,CA,US,"",Mile 31.4 CA-180,"","",Physical
743,,547,93271,Three Rivers,CA,US,"",47050 Generals Highway,"","",Mailing
744,,548,92277,Twentynine Palms,CA,US,"",Sheep Pass Group Campground,Park Boulevard,"",Physical
745,,548,92277,Twentynine Palms,CA,US,"",Joshua Tree National Park,74485 National Park Drive,"",Mailing
746,,550,83013,Moran,WY,US,"",1 Inner Park Rd,"","",Physical
747,,550,83013,Moran,WY,US,"",PO Box 50,"","",Mailing
748,,551,65466,Eminence,MO,US,"",NPS Road 145,"","",Physical
749,,551,63965,Van Buren,MO,US,"",P.O. Box 490,"","",Mailing
750,,552,49931,Houghton,MI,US,"",800 E. Lakeshore Drive,"","",Physical
751,,552,49931,Houghton,MI,US,"",800 E. Lakeshore Drive,"","",Mailing
752,,553,94956,Point Reyes Station,CA,US,"",1 Bear Valley Road,"","",Physical
753,,553,94956,Point Reyes Station,CA,US,"",1 Bear Valley Road,"","",Mailing
754,,554,82190,Yellowstone National Park,WY,US,"",GPS Coordinates -- N: 44.9488466 W:-110.3068792,"","",Physical
755,,554,82190,Yellowstone National Park,WY,US,"",PO Box 168,"","",Mailing
756,,555,28719,Cherokee,NC,US,"",253 Smokemont Campground Road,"","",Physical
757,,555,37738,Gatlinburg,TN,US,"",107 Park Headquarters Road,"","",Mailing
758,,556,37738,Gatlinburg,TN,US,"","","","",Physical
759,,557,83312,Almo,ID,US,"",City of Rocks National Reserve Visitor Center,3035 Elba-Almo Road,"",Physical
760,,557,83312,Almo,ID,US,"",City of Rocks National Reserve/Castle Rocks State Park,PO Box 169,"",Mailing
761,,558,99141,Kettle Falls,WA,US,"",Along Northport Flat Creek Road,"","",Physical
762,,558,99116,Coulee Dam,WA,US,"",Lake Roosevelt National Recreation Area,1008 Crest Drive,"",Mailing
763,,560,21740,Hagerstown,MD,US,"","","","",Physical
764,,561,98362,Port Angeles,WA,US,"","","","",Physical
765,,562,84767,Springdale,UT,US,"",Zion-Mt. Carmel Highway,"","",Physical
766,,562,84767,Springdale,UT,US,"",1 Zion Park Blvd,"","",Mailing
767,,563,28524,Great Island,NC,US,"",South Core Banks,"","",Physical
768,,563,28531,Harkers Island,NC,US,"",131 Charles St,"","",Mailing
769,,564,93271,Sequoia National Park,CA,US,"","Mile 12.3, South Fork Road","","",Physical
770,,564,93271,Three Rivers,CA,US,"",47050 Generals Highway,"","",Mailing
771,,565,49931,Houghton,MI,US,"",800 E. Lakeshore Drive,"","",Physical
772,,565,49931,Houghton,MI,US,"",800 E. Lakeshore Drive,"","",Mailing
773,,566,72650,Marshall,AR,US,"",Searcy HWY 52,"","",Physical
774,,566,72650,Marshall,AR,US,"",Searcy HWY 52,"","",Mailing
775,,567,81401,Montrose,CO,US,"","South Rim, Black Canyon of the Gunnison National Park","","",Physical
776,,567,81230,Gunnison,CO,US,"",102 Elk Creek,"","",Mailing
777,,568,96063,Mineral,CA,US,"",21820 Lassen National Park Highway,"","",Physical
778,,568,96063,Mineral,CA,US,"",PO Box 100,"","",Mailing
779,,569,96063,Mineral,CA,US,"",21820 Lassen National Park Highway,"","",Physical
780,,569,96063,Mineral,CA,US,"",PO Box 100,"","",Mailing
781,,570,84035,Jensen,UT,US,"",11625 E 1500 S,"","",Physical
782,,570,84035,Jensen,UT,US,"",PO Box 128,"","",Mailing
783,,571,59936,West Glacier,MT,US,"","","","",Physical
784,,571,59936,West Glacier,MT,US,"",PO Box 128,Attn: West side campgrounds,"",Mailing
785,,572,99133,Grand Coulee,WA,US,"",Spring Canyon Campground Road,"","",Physical
786,,572,99116,Coulee Dam,WA,US,"",Lake Roosevelt National Recreation Area,1008 Crest Drive,"",Mailing
787,,573,99133,Grand Coulee,WA,US,"",Spring Canyon Campground Road,"","",Physical
788,,573,99116,Coulee Dam,WA,US,"",Lake Roosevelt National Recreation Area,1008 Crest Drive,"",Mailing
789,,574,72639,Harriet,AR,US,"",Searcy County Road 99,"","",Physical
790,,574,72639,Harriet,AR,US,"",Searcy County Road 99,"","",Mailing
791,,576,85730,Tucson,AZ,US,"","","","",Physical
792,,578,59936,West Glacier,MT,US,"",PO Box 128,Attn: St Mary Campground,"",Mailing
793,,581,98548,Hoodsport,WA,US,"","","","",Physical
794,,582,84533,Lake Powell,UT,US,"",Stanton Creek,Dirt Road off UT Hwy 276,"",Physical
795,,582,86040,Page,AZ,US,"",PO Box 1507,"","",Mailing
796,,583,37841,Oneida,TN,US,"",4504 Station Camp Rd,"","",Physical
797,,583,37841,Oneida,TN,US,"",4564 Leatherwood Road,"","",Mailing
798,,584,72742,Ponca,AR,US,"",n/a,"","",Physical
799,,584,72742,Ponca,AR,US,"",n/a,"","",Mailing
800,,586,21766,Little Orleans,MD,US,"","","","",Physical
801,,587,25963,Thurmond,WV,US,"",Stone Cliff Campground,"","",Physical
802,,587,25846,Glen Jean,WV,US,"","PO Box 246, 104 Main Street","","",Mailing
803,,588,92328,Stovepipe Wells,CA,US,"",Stovepipe Wells,"","",Physical
804,,588,92328,Death Valley,CA,US,"",PO Box 579,"","",Mailing
805,,589,96063,Mineral,CA,US,"",Summit Lake North Campground,Lassen Peak Highway,"",Physical
806,,589,96063,Mineral,CA,US,"",PO Box 100,"","",Mailing
807,,590,96063,Mineral,CA,US,"",Summit Lake South Campground,Lassen Peak Highway,"",Physical
808,,590,96063,Mineral,CA,US,"",PO Box 100,"","",Mailing
809,,591,93633,Grant Grove,CA,US,"",NM525a Road,"","",Physical
810,,591,93271,Three Rivers,CA,US,"",47050 Generals Highway,"","",Mailing
811,,592,84764-0201,Bryce,UT,US,"",Highway 63,"","",Physical
812,,592,84764-0201,Bryce,UT,US,"",PO Box 640201,"","",Mailing
813,,593,92328,Furnace Creek,CA,US,"",Furnace Creek,"","",Physical
814,,593,92328,Furnace Creek,CA,US,"",PO Box 579,"","",Mailing
815,,594,86054,Shonto,AZ,US,"","","","",Physical
816,,595,20854,Potomac,MD,US,"","","","",Physical
817,,598,99755,Denali Park,AK,US,"","Mile 29, Denali Park Road","","",Physical
818,,598,99755,Denali Park,AK,US,"",PO Box 9,"","",Mailing
819,,599,89005,Boulder City,NV,US,"",601 Nevada Way,"","",Physical
820,,599,89005,Boulder City,NV,US,"",601 Nevada Way,"","",Mailing
821,,601,92328,Furnace Creek,CA,US,"",Furnace Creek,"","",Physical
822,,601,92328,Death Valley,CA,US,"",PO Box 579,"","",Mailing
823,,602,25936,Thurmond,WV,US,"",Thayer Campground,"","",Physical
824,,602,25846,Glen Jean,WV,US,"","PO Box 246, 104 Main Street","","",Mailing
825,,603,23651,Fort Monroe,VA,US,"",501 Fenwick Road,"","",Physical
826,,603,23651,Fort Monroe,VA,US,"",501 Fenwick Road,"","",Mailing
827,,604,84532,Moab,UT,US,"",At the end of UT 211 in The Needles district,"","",Physical
828,,604,84532,Moab,UT,US,"",2282 Resource Blvd,"","",Mailing
829,,605,84532,Moab,UT,US,"",At the end of UT 211 in The Needles district,"","",Physical
830,,605,84532,Moab,UT,US,"",2282 Resource Blvd,"","",Mailing
831,,607,92328,Death Valley,CA,US,"",PO Box 579,"","",Mailing
832,,608,49931,Houghton,MI,US,"",800 E. Lakeshore Drive,"","",Physical
833,,608,49931,Houghton,MI,US,"",800 E. Lakeshore Drive,"","",Mailing
834,,609,80447,Grand Lake,CO,US,"",US Hwy 34,"","",Physical
835,,609,80447,Grand Lake,CO,US,"",16018 US Hwy 34,"","",Mailing
836,,610,49931,Houghton,MI,US,"",800 E. Lakeshore Drive,"","",Physical
837,,610,49931,Houghton,MI,US,"",800 E. Lakeshore Drive,"","",Mailing
838,,611,94956,Point Reyes Station,CA,US,"",1 Bear Valley Road,"","",Physical
839,,611,94956,Point Reyes Station,CA,US,"",1 Bear Valley Road,"","",Mailing
840,,612,49931,Houghton,MI,US,"",800 E. Lakeshore Drive,"","",Physical
841,,612,49931,Houghton,MI,US,"",800 E. Lakeshore Drive,"","",Mailing
842,,613,82190,Yellowstone National Park,WY,US,"",GPS Coordinates N: 44 53.373 W 110 23.36856,"","",Physical
843,,613,82190,Yellowstone National Park,WY,US,"",PO Box 168,"","",Mailing
844,,614,21740,Hagerstown,MD,US,"","","","",Physical
845,,615,86023,Grand Canyon,AZ,US,"",100 Trailer Village Rd,"","",Physical
846,,615,86023,Grand Canyon,AZ,US,"",Delaware North at Grand Canyon,PO Box 159,"",Mailing
847,,620,22172,Triangle,VA,US,"",5475 Turkey Run Road,"","",Physical
848,,620,22172,Triangle,VA,US,"",18100 Park Headquarters Rd,"","",Mailing
849,,621,20837,Poolesville,MD,US,"","","","",Physical
850,,622,49839,Grand Marais,MI,US,"",18 miles west of Grand Marais on H-58,"","",Physical
851,,622,49839,Grand Marais,MI,US,"",18 miles west of Grand Marais on H-58,"","",Mailing
852,,623,85321,Ajo,AZ,US,"",10 Organ Pipe Drive,"","",Physical
853,,623,85321,Ajo,AZ,US,"",10 Organ Pipe Drive,"","",Mailing
854,,624,59936,West Glacier,MT,US,"","","","",Physical
855,,624,59936,West Glacier,MT,US,"",PO Box 128,Attn: East side campgrounds,"",Mailing
856,,625,65466,Eminence,MO,US,"",21575 State Route V,"","",Physical
857,,625,63965,Van Buren,MO,US,"",P.O. Box 490,"","",Mailing
858,,626,72675,St. Joe,AR,US,"",170 Ranger Road,"","",Physical
859,,626,72675,St. Joe,AR,US,"",170 Ranger Road,"","",Mailing
860,,627,04765,Patten,ME,US,"",PO Box 446,"","",Mailing
861,,629,95389,Yosemite,CA,US,"",9024 Southside Drive,"","",Physical
862,,629,95389,Yosemite,CA,US,"",P.O. Box 577,"","",Mailing
863,,631,18324,Bushkill,PA,US,"","","","",Physical
864,,631,18324,Bushkill,PA,US,"",1987 River Road,"","",Mailing
865,,632,49630,Empire,MI,US,"",9922 Front Street,"","",Physical
866,,632,49630,Empire,MI,US,"",9922 Front Street,"","",Mailing
867,,633,86040,Page,AZ,US,"",Lake Powell Resorts & Marinas,100 Lakeshore Dr,"",Physical
868,,633,86040,Page,AZ,US,"",Lake Powell Resorts & Marinas,PO Box 1926,"",Mailing
869,,634,25907,Prince,WV,US,"",War Ridge Campground,"","",Physical
870,,634,25846,Glen Jean,WV,US,"","PO Box 246, 104 Main Street","","",Mailing
871,,635,96020,Chester,CA,US,"",Warner Valley Campground,Chester Warner Valley Rd,"",Physical
872,,635,96063,Mineral,CA,US,"",PO Box 100,"","",Mailing
873,,636,49931,Houghton,MI,US,"",800 E. Lakeshore Drive,"","",Physical
874,,636,49931,Houghton,MI,US,"",800 E. Lakeshore Drive,"","",Mailing
875,,640,84767,Springdale,UT,US,"",UT-9,"","",Physical
876,,640,84767,Springdale,UT,US,"",1 Zion Park Blvd,"","",Mailing
877,,641,95389,Yosemite,CA,US,"",P.O. Box 577,"","",Mailing
878,,643,49630,Empire,MI,US,"",9922 Front Street,"","",Physical
879,,643,49630,Empire,MI,US,"",9922 Front Street,"","",Mailing
880,,644,49931,Houghton,MI,US,"",800 E. Lakeshore Drive,"","",Physical
881,,644,49931,Houghton,MI,US,"",800 E. Lakeshore Drive,"","",Mailing
882,,646,49640,Honor,MI,US,"",5685 Lake Michigan Road,"","",Physical
883,,646,49630,Empire,MI,US,"",9922 Front Street,"","",Mailing
884,,647,98304,Ashford,WA,US,"",Mount Rainier National Park,"","",Physical
885,,647,98304,Ashford,WA,US,"",55210 238th Avenue East,"","",Mailing
886,,648,21750,Hancock,MD,US,"","","","",Physical
887,,649,92277,Twentynine Palms,CA,US,"",White Tank Campground,Pinto Basin Road,"",Physical
888,,649,92277,Twentynine,CA,US,"",Joshua Tree National Park,74485 National Park Drive,"",Mailing
889,,651,94956,Point Reyes Station,CA,US,"",1 Bear Valley Road,"","",Physical
890,,651,94956,Point Reyes Station,CA,US,"",1 Bear Valley Road,"","",Mailing
891,,652,96790,Kula,HI,US,"",Haleakalā National Park,"30,000 Haleakalā Hwy","",Physical
892,,652,96768,Makawao,HI,US,"",Haleakalā National Park,PO Box 369,"",Mailing
893,,654,24248,Ewing,VA,US,"",854 National Park Road,"","",Physical
894,,654,40965,Middlesboro,KY,US,"",91 Bartlett Park Road,"","",Mailing
895,,655,96790,Kula,HI,US,"",Haleakalā National Park,"30,000 Haleakalā Hwy","",Physical
896,,655,96768,Makawao,HI,US,"",Haleakalā National Park,PO Box 369,"",Mailing
897,,656,92328,Death Valley,CA,US,"",Wildrose Campground,"","",Physical
898,,656,92328,Death Valley,CA,US,"",PO Box 579,"","",Mailing
899,,659,99755,Denali Park,AK,US,"","Mile 85, Denali Park Road","","",Physical
900,,659,99755,Denali Park,AK,US,"",PO Box 9,"","",Mailing
901,,660,49931,Houghton,MI,US,"",800 E. Lakeshore Drive,"","",Physical
902,,660,49931,Houghton,MI,US,"",800 E. Lakeshore Drive,"","",Mailing
903,,661,72675,St. Joe,AR,US,"",n/a,"","",Physical
904,,661,72675,n/a,AR,US,"",n/a,"","",Mailing
905,,662,07832,Columbia,NJ,US,"",2 Old Mine Road,"","",Physical
906,,662,07832,Columbia,NJ,US,"","HC 62, Box 2","","",Mailing
907,1,,42748,Hodgenville,KY,US,"",2995 Lincoln Farm Road,"","",Physical
908,1,,42748,Hodgenville,KY,US,"",2995 Lincoln Farm Road,"","",Mailing
909,2,,04609,Bar Harbor,ME,US,"",25 Visitor Center Road,Hulls Cove Visitor Center,"",Physical
910,2,,04609,Bar Harbor,ME,US,"",PO Box 177,"","",Mailing
911,3,,02169,Quincy,MA,US,"",1250 Hancock St.,"","",Physical
912,3,,02169,Quincy,MA,US,"",135 Adams Street,"","",Mailing
913,4,,20001,Washington,DC,US,"",1925 Vermont Avenue Northwest,"","",Physical
914,4,,20242,Washington,DC,US,"",1100 Ohio Drive SW,"","",Mailing
915,5,,10007,New York,NY,US,"",African Burial Ground National Monument,290 Broadway,1st Floor,Physical
916,5,,10005,New York,NY,US,"",African Burial Ground NM,C/O Federal Hall National Memorial,26 Wall St,Mailing
917,6,,69346,Harrison,NE,US,"",301 River Road,"","",Physical
918,6,,69346,Harrison,NE,US,"",301 River Road,"","",Mailing
919,7,,96740,Kailua-Kona,HI,US,"",Superintendent,Ala Kahakai National Historic Trail,"73-4786 Kanalani Street, #14",Physical
920,7,,96740,Kailua-Kona,HI,US,"",Superintendent,Ala Kahakai National Historic Trail,"73-4786 Kanalani Street, #14",Mailing
921,8,,99613,King Salmon,AK,US,"","1000 Silver St., Bldg. 603",PO Box 7,"",Physical
922,8,,99613,King Salmon,AK,US,"",PO Box 245,"","",Mailing
923,9,,99501,Anchorage,AK,US,"",605 West 4th Avenue,Suite 105,"",Physical
924,9,,99501,Anchorage,AK,US,"",605 West 4th Avenue,Suite 105,"",Mailing
925,10,,94133,San Francisco Bay,CA,US,"",Alcatraz Island,"","",Physical
926,10,,94123,San Francisco,CA,US,"",Alcatraz Island,Golden Gate National Recreation Area,201 Fort Mason,Mailing
927,11,,99692,Unalaska,AK,US,"",Aleutian Islands WWII Visitor Center,"",2716 Airport Beach Road,Physical
928,11,,99692,Unalaska,AK,US,"",Aleutian Islands WWII Visitor Center,"",2716 Airport Beach Road,Mailing
929,12,,79036,Potter County,TX,US,"",37084 Alibates Rd.,"","",Physical
930,12,,79036,Fritch,TX,US,"",P.O. Box 1460,"","",Mailing
931,13,,16641,Gallitzin,PA,US,"",110 Federal Park Road,"","",Physical
932,13,,16641,Gallitzin,PA,US,"",110 Federal Park Road,"","",Mailing
933,14,,81041,Granada,CO,US,"",County Rd 23 5/10,"","",Physical
934,14,,81041,Granada,CO,US,"",Amache National Historic Site,PO Box 44,"",Mailing
935,15,,96950,Saipan,MP,US,"",Beach Road,"","",Physical
936,15,,96950,Saipan,MP,US,"",P.O. Box 5198,"",Garapan,Mailing
937,16,,78840,Del Rio,TX,US,"",10477 Highway 90 West,"","",Physical
938,16,,78840,Del Rio,TX,US,"",10477 Highway 90 West,"","",Mailing
939,17,,20020,Washington,DC,US,"",1900 Anacostia Drive SE,"","",Physical
940,17,,20020,Washington,DC,US,"",1900 Anacostia Drive SE,"","",Mailing
941,18,,31711,Andersonville,GA,US,"",National Prisoner of War Museum,"",760 POW Road,Physical
942,18,,31711,Andersonville,GA,US,"",Andersonville National Historic Site,"",496 Cemetery Road,Mailing
943,19,,37743,Greeneville,TN,US,"",Andrew Johnson NHS,"","",Physical
944,19,,37743,Greeneville,TN,US,"",Andrew Johnson National Historic Site,121 Monument Ave.,"",Mailing
945,20,,99613,KIng Salmon,AK,US,"","1000 Silver St., Bldg. 603",PO Box 7,"",Physical
946,20,,99613,KIng Salmon,AK,US,"",PO Box 245,"","",Mailing
947,21,,21782,Sharpsburg,MD,US,"",5831 Dunker Church Rd.,"","",Physical
948,21,,21782,Sharpsburg,MD,US,"",P.O. Box 158,"","",Mailing
949,22,,54814,Bayfield,WI,US,"",415 Washington Avenue,"","",Physical
950,22,,54814,Bayfield,WI,US,"",415 Washington Avenue,"","",Mailing
951,23,,25425,Harpers Ferry,WV,US,"",Appalachian Trail Park Office,P.O. Box 50,"",Physical
952,23,,25425,Harpers Ferry,WV,US,"",Appalachian Trail Park Office,P.O. Box 50,"",Mailing
953,24,,24522,Appomattox,VA,US,"",Appomattox Court House National Historical Park,239 George Peers Drive,"",Physical
954,24,,24522,Appomattox,VA,US,"",Appomattox Court House National Historical Park,P.O. Box 218,"",Mailing
955,25,,84532,Moab,UT,US,"","5 miles north of Moab, Utah, on US 191","","",Physical
956,25,,84532,Moab,UT,US,"",PO Box 907,"","",Mailing
957,26,,72055,Gillett,AR,US,"",1741 Old Post Road,"","",Physical
958,26,,72055,Gillett,AR,US,"",1741 Old Post Road,"","",Mailing
959,27,,22211,Arlington,VA,US,"","Arlington House, The Robert E. Lee Memorial",Arlington National Cemetery,"",Physical
960,27,,22101,McLean,VA,US,"","Arlington House, The Robert E. Lee Memorial",700 George Washington Memorial Parkway,c/o Turkey Run Park,Mailing
961,28,,21811,Berlin,MD,US,"",7206 National Seashore Lane,"","",Physical
962,28,,21811,Berlin,MD,US,"",7206 National Seashore Lane,"","",Mailing
963,29,,87410,Aztec,NM,US,"",725 Ruins Road,"","",Physical
964,29,,87410,Aztec,NM,US,"",725 Ruins Road,"","",Mailing
965,30,,57750,Interior,SD,US,"",25216 Ben Reifel Road,"","",Physical
966,30,,57750,Interior,SD,US,"",25216 Ben Reifel Road,"","",Mailing
967,31,,20770,Greenbelt,MD,US,"",Baltimore Washington Parkway,"","",Physical
968,31,,20770,Greenbelt,MD,US,"",6565 Greenbelt Road,"","",Mailing
969,32,,87544,Los Alamos,NM,US,"",Bandelier National Monument,15 Entrance Road,"",Physical
970,32,,87544,Los Alamos,NM,US,"",Bandelier National Monument,15 Entrance Road,"",Mailing
971,33,,20002,Washington,DC,US,"",144 Constitution Ave NE,"","",Physical
972,33,,20242,Washington,DC,US,"",1100 Ohio Drive SW,"","",Mailing
973,34,,81050,La Junta,CO,US,"",35110 State Highway 194,"","",Physical
974,34,,81050,La Junta,CO,US,"",35110 State Highway 194,"","",Mailing
975,35,,99762,Nome,AK,US,"",214 Front St.,Sitnasuak Building,"",Physical
976,35,,99762,Nome,AK,US,"",P.O. Box 220,"","",Mailing
977,36,,79834,Big Bend National Park,TX,US,"",1 Panther Junction,"","",Physical
978,36,,79834-0129,Big Bend National Park,TX,US,"",PO Box 129,"","",Mailing
979,37,,34141,Ochopee,FL,US,"",33100 Tamiami Trail East,"","",Physical
980,37,,34141,Ochopee,FL,US,"",33100 Tamiami Trail East,"","",Mailing
981,38,,59761,Wisdom,MT,US,"",16425 Highway 43 West,"","",Physical
982,38,,59761,Wisdom,MT,US,"",P.O. Box 237,"","",Mailing
983,39,,37841,Oneida,TN,US,"",4564 Leatherwood Road,"","",Physical
984,39,,37841,Oneida,TN,US,"",4564 Leatherwood Road,"","",Mailing
985,40,,77625,Kountze,TX,US,"",6102 FM 420,"","",Physical
986,40,,77625,Kountze,TX,US,"",6044 FM 420,"","",Mailing
987,41,,82431,Lovell,WY,US,"",Bighorn Canyon National Recreation Area South District Visitor Center,20 US Hwy 14A,"",Physical
988,41,,82431,Lovell,WY,US,"",Bighorn Canyon National Recreation Area South District Visitor Center,20 US Hwy 14A,"",Mailing
989,42,,35203,Birmingham,AL,US,"",A.G. Gaston Motel,1510 5th Avenue North,"",Physical
990,42,,35203,Birmingham,AL,US,"",Birmingham Civil Rights National Monument,1914 4th Ave North,Suite 440,Mailing
991,43,,33033,Homestead,FL,US,"",9700 SW 328th Street,Sir Lancelot Jones Way,"",Physical
992,43,,33033,Homestead,FL,US,"",9700 SW 328th Street,Sir Lancelot Jones Way,"",Mailing
993,44,,81401,Montrose,CO,US,"",South Rim Visitor Center,9800 Highway 347,"",Physical
994,44,,81230,Gunnison,CO,US,"",102 Elk Creek,"(GPS/physical address = 9800 Highway 347, Montrose, CO)","",Mailing
995,45,,02860,Pawtucket,RI,US,"",67 Roosevelt Ave,"","",Physical
996,45,,02860,Pawtucket,RI,US,"",67 Roosevelt Ave,"","",Mailing
997,46,,79843,Marfa,TX,US,"",501 South Abbott Street,"","",Physical
998,46,,79734,Fort Davis,TX,US,"",Blackwell School NHS,c/o Fort Davis NHS Superintendent,P.O. Box 1379,Mailing
999,47,,28803,Asheville,NC,US,"",Milepost 384,"","",Physical
