CAMPING_UNIT_TYPE,CAMPING_UNIT_NAME,CAMPSITE_TYPE_NAME,CAMPING_UNIT_DESCRIP,CAMPGROUND_LOOP_NAME,CAMPGROUND_NAME,CAMPGROUND_TYPE_NAME,CONTAINING_MGMT_UNIT_NAME,LAM_PROGRAM_PROJECT_CODE,CONTAINING_MGMT_UNIT_TYPE_NAME,SHAPE_COLLECTION_METHOD,AMPS_30_FLAG,AMPS_50_FLAG,SITE_PAD_LENGTH_FT,SITE_PAD_WIDTH_FT,SITE_PAD_TYPE_NAME,PULL_THROUGH_BACK_IN_FLAG,LEFT_SLIDE_OUT_FLAG,RIGHT_SLIDE_OUT_FLAG,TENT_PAD_DIMENSIONS_FT_X_FT,TENT_PAD_TYPE_NAME,DISTANCE_TO_WATER_BODY,DISTANCE_TO_RESTROOM,DISTANCE_TO_SHOWER,DISTANCE_TO_DUMP_STATION,HIKE_IN_DISTANCE,PICNIC_TABLE_FLAG,ADA_ACCESSIBLE_FLAG,DIRECTIONS,FOOD_LOCKER_FLAG,WATER_FRONT_FLAG,PETS_ALLOWED_FLAG,CAPACITY_PEOPLE,CAPACITY_VEHICLES,FIRE_RING_FLAG,GRILL_TYPE_NAME,SEATING_TYPE_NAME,SHADE_TYPE_NAME,COUNTY_NAME,PAT_AREA_NAME,PAT_DISTRICT_NAME,DNR_REGION_NAME,DNR_REGION_CODE,MN_TOURISM_REGION_NAME,STABLE_PROD_GUID,Shape
Campsite,76E,Drive-In Electric/Water/Sewer,,,Sherlock Park Campground,Campground,Red River State Recreation Area,SRA00309,State Recreation Area,Heads-Up Digitizing,,t,95,14,Gravel,P,f,t,,Grass/ Bare Ground,.2 mile,270',259',,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Polk,1C,2,Northwest Region,1,Northwest,{DC0FEC05-6449-486E-B662-FD85C0377C56},POINT (198966.4888000004 5316448.040100001)
Campsite,77E,Drive-In Electric/Water/Sewer,,,Sherlock Park Campground,Campground,Red River State Recreation Area,SRA00309,State Recreation Area,Heads-Up Digitizing,,t,100,12,Gravel,P,f,t,,Grass/ Bare Ground,.2 mile,386',248',,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Polk,1C,2,Northwest Region,1,Northwest,{0ACEBB26-7107-47A4-98C6-F657D5E7CF57},POINT (198937.62770000007 5316473.2684)
Campsite,78E,Drive-In Electric/Water/Sewer,,,Sherlock Park Campground,Campground,Red River State Recreation Area,SRA00309,State Recreation Area,Heads-Up Digitizing,,t,100,14,Gravel,P,t,f,,Grass/ Bare Ground,.2 mile,410',220',,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Polk,1C,2,Northwest Region,1,Northwest,{A689DB4C-2950-4ACE-BAC6-D185CD27B51B},POINT (198910.5828999998 5316503.7443)
Campsite,79E,Drive-In Electric/Water/Sewer,,,Sherlock Park Campground,Campground,Red River State Recreation Area,SRA00309,State Recreation Area,Heads-Up Digitizing,,t,87,12,Gravel,P,f,t,,Grass/ Bare Ground,.2 mile,416',237',,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Polk,1C,2,Northwest Region,1,Northwest,{903C5C29-51E6-4042-8C36-5268E1AE88AA},POINT (198874.05229999963 5316534.018200001)
Campsite,80E,Drive-In Electric/Water/Sewer,,,Sherlock Park Campground,Campground,Red River State Recreation Area,SRA00309,State Recreation Area,Heads-Up Digitizing,,t,90,14,Gravel,P,f,t,,Grass/ Bare Ground,.2 mile,390',245',,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Polk,1C,2,Northwest Region,1,Northwest,{F4C477A2-E93D-4D86-BC17-7674353E84B7},POINT (198848.8239000002 5316562.4758)
Campsite,81E,Drive-In Electric/Water/Sewer,,,Sherlock Park Campground,Campground,Red River State Recreation Area,SRA00309,State Recreation Area,Heads-Up Digitizing,,t,92,14,Gravel,P,f,t,,Grass/ Bare Ground,.2 mile,360',262',,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Polk,1C,2,Northwest Region,1,Northwest,{FA5BCECE-0AD9-4730-BB3D-329E9F4D868D},POINT (198823.99930000026 5316584.6767)
Campsite,82E,Drive-In Electric/Water/Sewer,,,Sherlock Park Campground,Campground,Red River State Recreation Area,SRA00309,State Recreation Area,Heads-Up Digitizing,,t,90,14,Gravel,P,f,t,,Grass/ Bare Ground,.2 mile,371',325',,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Polk,1C,2,Northwest Region,1,Northwest,{5D1B1D15-4E88-43F4-BA8D-841A73C0506A},POINT (198802.40380000044 5316603.648399999)
Campsite,83E,Drive-In Electric/Water/Sewer,,,Sherlock Park Campground,Campground,Red River State Recreation Area,SRA00309,State Recreation Area,Heads-Up Digitizing,,t,100,14,Gravel,P,f,t,,Grass/ Bare Ground,.2 mile,389',445',,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Polk,1C,2,Northwest Region,1,Northwest,{3697CABA-A0FE-4FDA-94E0-720044B46909},POINT (198781.4138000002 5316622.216499999)
Campsite,84E,Drive-In Electric/Water/Sewer,,,Sherlock Park Campground,Campground,Red River State Recreation Area,SRA00309,State Recreation Area,Heads-Up Digitizing,,t,100,14,Gravel,P,f,t,,Grass/ Bare Ground,.2 mile,400',516',,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Polk,1C,2,Northwest Region,1,Northwest,{2510CC34-FDA6-4B82-A213-5056A1DF8542},POINT (198762.0384999998 5316642.3992)
Campsite,85E,Drive-In Electric/Water/Sewer,,,Sherlock Park Campground,Campground,Red River State Recreation Area,SRA00309,State Recreation Area,Heads-Up Digitizing,,t,90,14,Gravel,P,f,t,,Grass/ Bare Ground,.2 mile,440',524',,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Polk,1C,2,Northwest Region,1,Northwest,{98F6DCE2-026D-4B97-A93E-B3B366200EE9},POINT (198729.5444 5316624.0329)
Campsite,86E,Drive-In Electric/Water/Sewer,,,Sherlock Park Campground,Campground,Red River State Recreation Area,SRA00309,State Recreation Area,Heads-Up Digitizing,,t,90,14,Gravel,P,f,t,,Grass/ Bare Ground,.2 mile,435',502',,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Polk,1C,2,Northwest Region,1,Northwest,{36CACA64-60C3-4FEA-95B5-FE2A7AE01132},POINT (198748.91980000027 5316607.079500001)
Campsite,87E,Drive-In Electric/Water/Sewer,,,Sherlock Park Campground,Campground,Red River State Recreation Area,SRA00309,State Recreation Area,Heads-Up Digitizing,,t,98,12,Gravel,P,f,t,,Grass/ Bare Ground,.2 mile,423',491',,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Polk,1C,2,Northwest Region,1,Northwest,{C51BE502-2F45-4DBF-9CA9-B298BB7B0C7E},POINT (198767.68960000016 5316585.282199999)
Campsite,88E,Drive-In Electric/Water/Sewer,,,Sherlock Park Campground,Campground,Red River State Recreation Area,SRA00309,State Recreation Area,Heads-Up Digitizing,,t,90,14,Gravel,P,f,t,,Grass/ Bare Ground,.2 mile,420',483',,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Polk,1C,2,Northwest Region,1,Northwest,{01CB4852-306B-402F-8E27-AC1AF9D5F504},POINT (198783.43209999986 5316571.3562)
Campsite,90E,Drive-In Electric/Water/Sewer,,,Sherlock Park Campground,Campground,Red River State Recreation Area,SRA00309,State Recreation Area,Heads-Up Digitizing,,t,100,14,Gravel,P,f,t,,Grass/ Bare Ground,.2 mile,441',461',,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Polk,1C,2,Northwest Region,1,Northwest,{1ABFD91E-84E8-417B-A85E-68A96A102107},POINT (198829.44859999977 5316531.3945)
Campsite,91E,Drive-In Electric/Water/Sewer,,,Sherlock Park Campground,Campground,Red River State Recreation Area,SRA00309,State Recreation Area,Heads-Up Digitizing,,t,90,12,Gravel,P,f,t,,Grass/ Bare Ground,.2 mile,450',436',,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Polk,1C,2,Northwest Region,1,Northwest,{6C61723B-07B4-498F-B0F2-D1C82F8978CF},POINT (198865.17190000042 5316496.882200001)
Campsite,92E,Drive-In Electric/Water/Sewer,,,Sherlock Park Campground,Campground,Red River State Recreation Area,SRA00309,State Recreation Area,Heads-Up Digitizing,,t,98,14,Gravel,P,f,t,,Grass/ Bare Ground,.2 mile,460',409',,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Polk,1C,2,Northwest Region,1,Northwest,{87E749C4-DBAE-408F-8570-AE9615DDFE6D},POINT (198878.4924999997 5316485.3780000005)
Campsite,93E,Drive-In Electric/Water/Sewer,,,Sherlock Park Campground,Campground,Red River State Recreation Area,SRA00309,State Recreation Area,Heads-Up Digitizing,,t,82,12,Gravel,P,f,t,,Grass/ Bare Ground,.2 mile,450',315',,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Polk,1C,2,Northwest Region,1,Northwest,{02A0C8C7-4965-47ED-922D-8164652BFF84},POINT (198908.1610000003 5316456.920499999)
Campsite,CH94E,Drive-In Electric/Water/Sewer,,,Sherlock Park Campground,Campground,Red River State Recreation Area,SRA00309,State Recreation Area,Heads-Up Digitizing,,t,100,14,Gravel,P,f,t,,Grass/ Bare Ground,.2 mile,435',310',,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Polk,1C,2,Northwest Region,1,Northwest,{E6CEBFA0-4438-4716-8AC5-DB44967E5533},POINT (198934.80209999997 5316438.150599999)
Campsite,95E,Drive-In Electric/Water/Sewer,,,Sherlock Park Campground,Campground,Red River State Recreation Area,SRA00309,State Recreation Area,Heads-Up Digitizing,,t,108,14,Gravel,P,t,t,,Grass/ Bare Ground,.2 mile,,530',,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Polk,1C,2,Northwest Region,1,Northwest,{A10417FE-DE70-4B05-8D45-EA8D8E08C875},POINT (198750.08889999986 5316706.9289)
Campsite,96E,Drive-In Electric/Water/Sewer,,,Sherlock Park Campground,Campground,Red River State Recreation Area,SRA00309,State Recreation Area,Heads-Up Digitizing,,t,88,14,Gravel,P,t,t,,Grass/ Bare Ground,.2 mile,,531',,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Polk,1C,2,Northwest Region,1,Northwest,{46649793-037C-448F-B82B-9350AFBDAA4C},POINT (198721.73950000014 5316679.306399999)
Campsite,97E,Drive-In Electric/Water/Sewer,,,Sherlock Park Campground,Campground,Red River State Recreation Area,SRA00309,State Recreation Area,Heads-Up Digitizing,,t,104,14,Gravel,P,t,t,,Grass/ Bare Ground,.2 mile,,533',,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Polk,1C,2,Northwest Region,1,Northwest,{8EA1214C-1964-4E18-8824-6326A03D428D},POINT (198699.93230000045 5316658.2261)
Campsite,98E,Drive-In Electric/Water/Sewer,,,Sherlock Park Campground,Campground,Red River State Recreation Area,SRA00309,State Recreation Area,Heads-Up Digitizing,,t,93,14,Gravel,P,t,t,,Grass/ Bare Ground,.2 mile,,541',,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Polk,1C,2,Northwest Region,1,Northwest,{2C3C1EA9-2CDD-42C5-BEB7-82E2BAFD8C42},POINT (198675.9444000004 5316636.4189)
Campsite,99E,Drive-In Electric/Water/Sewer,,,Sherlock Park Campground,Campground,Red River State Recreation Area,SRA00309,State Recreation Area,Heads-Up Digitizing,,t,101,14,Gravel,P,t,t,,Grass/ Bare Ground,.2 mile,,530',,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Polk,1C,2,Northwest Region,1,Northwest,{740B0E71-F416-4C15-8E5B-DFA738ED721A},POINT (198709.38210000005 5316605.888900001)
Campsite,100E,Drive-In Electric/Water/Sewer,,,Sherlock Park Campground,Campground,Red River State Recreation Area,SRA00309,State Recreation Area,Heads-Up Digitizing,,t,98,14,Gravel,P,t,t,,Grass/ Bare Ground,.2 mile,,524',,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Polk,1C,2,Northwest Region,1,Northwest,{BF090C48-F695-44CC-99E5-DDAB6DFA85B5},POINT (198740.63910000026 5316581.1741)
Campsite,101E,Drive-In Electric/Water/Sewer,,,Sherlock Park Campground,Campground,Red River State Recreation Area,SRA00309,State Recreation Area,Heads-Up Digitizing,,t,98,14,Gravel,P,t,t,,Grass/ Bare Ground,.2 mile,,516',,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Polk,1C,2,Northwest Region,1,Northwest,{4AB313DF-96EC-4A09-9652-1E32DF51219C},POINT (198761.71939999983 5316557.1861000005)
Campsite,102E,Drive-In Electric/Water/Sewer,,,Sherlock Park Campground,Campground,Red River State Recreation Area,SRA00309,State Recreation Area,Heads-Up Digitizing,,t,102,14,Gravel,P,t,t,,Grass/ Bare Ground,.2 mile,,501',,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Polk,1C,2,Northwest Region,1,Northwest,{2BF6039F-3B02-47FD-8E9F-F635CD876B92},POINT (198779.892 5316539.013499999)
Campsite,103E,Drive-In Electric/Water/Sewer,,,Sherlock Park Campground,Campground,Red River State Recreation Area,SRA00309,State Recreation Area,Heads-Up Digitizing,,t,100,14,Gravel,P,t,t,,Grass/ Bare Ground,.2 mile,,490',,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Polk,1C,2,Northwest Region,1,Northwest,{CFCC80BB-5AFE-46FD-97F0-DCE89BCAEABB},POINT (198804.60680000018 5316520.1139)
Campsite,104E,Drive-In Electric/Water/Sewer,,,Sherlock Park Campground,Campground,Red River State Recreation Area,SRA00309,State Recreation Area,Heads-Up Digitizing,,t,101,14,Gravel,P,t,t,,Grass/ Bare Ground,.2 mile,,540',,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Polk,1C,2,Northwest Region,1,Northwest,{F3733BD9-00E0-4238-B6AD-D62D34CB60A5},POINT (198686.84800000023 5316586.9893)
Campsite,105E,Drive-In Electric/Water/Sewer,,,Sherlock Park Campground,Campground,Red River State Recreation Area,SRA00309,State Recreation Area,Heads-Up Digitizing,,t,98,14,Gravel,P,t,t,,Grass/ Bare Ground,.2 mile,,537',,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Polk,1C,2,Northwest Region,1,Northwest,{DDD91534-0B82-459E-A9A3-BF8AB5E67A70},POINT (198713.7435999997 5316562.274499999)
Campsite,106E,Drive-In Electric/Water/Sewer,,,Sherlock Park Campground,Campground,Red River State Recreation Area,SRA00309,State Recreation Area,Heads-Up Digitizing,,t,98,14,Gravel,P,t,t,,Grass/ Bare Ground,.2 mile,,530',,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Polk,1C,2,Northwest Region,1,Northwest,{449D4FF6-953C-4117-845E-767CB25650FB},POINT (198739.91220000014 5316541.1942)
Campsite,107E,Drive-In Electric/Water/Sewer,,,Sherlock Park Campground,Campground,Red River State Recreation Area,SRA00309,State Recreation Area,Heads-Up Digitizing,,t,102,14,Gravel,P,t,t,,Grass/ Bare Ground,.2 mile,,523',,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Polk,1C,2,Northwest Region,1,Northwest,{F246157C-4876-4ACD-917B-96874D901874},POINT (198772.62299999967 5316513.571799999)
Campsite,108E,Drive-In Electric/Water/Sewer,,,Sherlock Park Campground,Campground,Red River State Recreation Area,SRA00309,State Recreation Area,Heads-Up Digitizing,,t,100,14,Gravel,P,t,t,,Grass/ Bare Ground,.2 mile,,516',,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Polk,1C,2,Northwest Region,1,Northwest,{FA2203CC-1AD4-4BCC-A495-3A91077BA870},POINT (198793.70320000034 5316493.2184)
Campsite,109E,Drive-In Electric/Water/Sewer,,,Sherlock Park Campground,Campground,Red River State Recreation Area,SRA00309,State Recreation Area,Heads-Up Digitizing,,t,105,14,Gravel,P,t,t,,Grass/ Bare Ground,.2 mile,,511',,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Polk,1C,2,Northwest Region,1,Northwest,{974919D5-48CC-419F-B243-C4F5B7DD6EE8},POINT (198829.3217000002 5316461.2345)
Campsite,W1 ,Walk-In,,,Sherlock Park Campground,Campground,Red River State Recreation Area,SRA00309,State Recreation Area,Heads-Up Digitizing,,,,,,,,,,Grass,150',810',.2 mile,,,t,,,f,t,t,6,2,t,On Fire Ring,,Fully,Polk,1C,2,Northwest Region,1,Northwest,{CE1E6D68-29B5-4E71-9658-08A2FC68861F},POINT (198672.1168999998 5316485.3665)
Campsite,W2,Walk-In,,,Sherlock Park Campground,Campground,Red River State Recreation Area,SRA00309,State Recreation Area,Heads-Up Digitizing,f,f,,,,N,,,,Grass/ Bare Ground,15',860',.2 mile,,,t,f,,f,t,t,6,2,t,On Fire Ring,,Partially,Polk,1C,2,Northwest Region,1,Northwest,{EA237340-1EB3-4DCF-AF34-B7D131059A6E},POINT (198738.34269999992 5316368.444499999)
Campsite,W3,Walk-In,,,Sherlock Park Campground,Campground,Red River State Recreation Area,SRA00309,State Recreation Area,Heads-Up Digitizing,f,f,,,,N,,,,Gravel/ Sand,15',913',.2 mile,,,t,f,,f,t,t,6,2,t,On Fire Ring,,Partially,Polk,1C,2,Northwest Region,1,Northwest,{8BBAF846-6478-478B-8302-7CD549FA7FB0},POINT (198819.46640000027 5316310.023600001)
Campsite,W4,Walk-In,,,Sherlock Park Campground,Campground,Red River State Recreation Area,SRA00309,State Recreation Area,Heads-Up Digitizing,,,,,,N,,,,Gravel/ Sand,15',920',.2 mile,,,t,f,,f,t,t,6,2,t,On Fire Ring,,Partially,Polk,1C,2,Northwest Region,1,Northwest,{74213D2D-D396-4D7E-8F71-E6B51B49D882},POINT (198900.9095999999 5316250.9975000005)
Campsite,A1,Drive-In,,,Rice Lake Campground,,Rice Lake State Park,SPK00250,State Park,Global Positioning System,,,43,10,Gravel,B,,,16x16,Wood Chips,Range 528 - 1056',175',175',Not in park,,t,,,f,,t,6,1,t,On Fire Ring,,Fully,Steele,4D,9,Southern Region,4,Southern,{CAEDBA89-5718-46AE-BA6F-0FE081BF2FAA},POINT (495176.70139999967 4881803.866900001)
Campsite,A2,Drive-In,,,Rice Lake Campground,,Rice Lake State Park,SPK00250,State Park,Global Positioning System,,,40,10,Gravel,B,,,16x16,Wood Chips,Range 528 - 1056',160',160',Not in park,,t,,,f,,t,6,1,t,On Fire Ring,,Fully,Steele,4D,9,Southern Region,4,Southern,{0D3743D8-FACD-4729-A2FC-9BB2EC14EC08},POINT (495193.5557000004 4881779.5517)
Campsite,A3,Drive-In,,,Rice Lake Campground,,Rice Lake State Park,SPK00250,State Park,Global Positioning System,,,40,10,Gravel,B,,,16x16,Wood Chips,Range 528 - 1056',170',170',Not in park,,t,,,f,,t,6,1,t,On Fire Ring,,Fully,Steele,4D,9,Southern Region,4,Southern,{E1DD83AF-A917-48E8-BF43-CA367215BFB4},POINT (495166.31230000034 4881783.208699999)
Campsite,A4,Drive-In,,,Rice Lake Campground,,Rice Lake State Park,SPK00250,State Park,Global Positioning System,,,55,10,Gravel,B,,,16x16,Wood Chips,Range 528 - 1056',140',140',Not in park,,t,,,f,,t,6,1,t,On Fire Ring,,Fully,Steele,4D,9,Southern Region,4,Southern,{13FFA359-E0F0-4DAF-A034-A4D00FEE2DC1},POINT (495187.20359999966 4881763.166099999)
Campsite,A5,Drive-In,,,Rice Lake Campground,,Rice Lake State Park,SPK00250,State Park,Global Positioning System,,,45,10,Gravel,B,,,16x16,Wood Chips,Range 528 - 1056',150',150',Not in park,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Steele,4D,9,Southern Region,4,Southern,{2CD8488E-02D5-4AF9-BC11-5204E24FF2F4},POINT (495160.36290000007 4881749.4888)
Campsite,A7,Drive-In,,,Rice Lake Campground,,Rice Lake State Park,SPK00250,State Park,Global Positioning System,,,40,10,Gravel,B,,,16x16,Wood Chips,Range 528 - 1056',165',165',Not in park,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Steele,4D,9,Southern Region,4,Southern,{86765DB2-9BF4-4CFA-AA4E-49B95E478335},POINT (495161.77550000045 4881724.2348)
Campsite,A8,Drive-In,,,Rice Lake Campground,,Rice Lake State Park,SPK00250,State Park,Global Positioning System,,,50,10,Gravel,B,,,16x16,Wood Chips,Range 528 - 1056',150',150',Not in park,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Steele,4D,9,Southern Region,4,Southern,{FBAFA438-2018-40DB-AAAB-9E08F00FC7B1},POINT (495193.48060000036 4881716.740599999)
Campsite,A9,Drive-In,,,Rice Lake Campground,,Rice Lake State Park,SPK00250,State Park,Global Positioning System,,,43,10,Gravel,B,,,16x16,Wood Chips,Range 528 - 1056',170',170',Not in park,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Steele,4D,9,Southern Region,4,Southern,{71B7FFEF-4C25-4803-A780-60D17CA11A57},POINT (495173.1431999998 4881701.0131)
Campsite,A10,Drive-In,,,Rice Lake Campground,,Rice Lake State Park,SPK00250,State Park,Global Positioning System,,,45,10,Gravel,B,,,16x16,Wood Chips,Range 528 - 1056',175',175',Not in park,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Steele,4D,9,Southern Region,4,Southern,{6B451AC5-CDF0-46DE-AD50-9C76E4767F8A},POINT (495204.29580000043 4881694.207900001)
Campsite,A11,Drive-In,,,Rice Lake Campground,,Rice Lake State Park,SPK00250,State Park,Global Positioning System,,,45,10,Gravel,B,,,16x16,Wood Chips,Range 528 - 1056',185',185',Not in park,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Steele,4D,9,Southern Region,4,Southern,{7C6DF922-EE2E-463F-BBEF-E6FA8EBBD45A},POINT (495181.82930000033 4881678.141000001)
Campsite,A12,Drive-In,,,Rice Lake Campground,,Rice Lake State Park,SPK00250,State Park,Global Positioning System,,,50,10,Gravel,B,,,16x16,Wood Chips,Range 528 - 1056',200',200',Not in park,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Steele,4D,9,Southern Region,4,Southern,{26ABDEDF-1213-446D-A2E7-DF562B414879},POINT (495217.3121999996 4881677.524599999)
Campsite,A13,Drive-In,,,Rice Lake Campground,,Rice Lake State Park,SPK00250,State Park,Global Positioning System,,,40,10,Gravel,B,,,16x16,Wood Chips,Range 528 - 1056',220',220',Not in park,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Steele,4D,9,Southern Region,4,Southern,{C0A0A6D2-9633-4819-BCB0-6F1E71CE15A3},POINT (495200.2597000003 4881656.669)
Campsite,A14,Drive-In,,,Rice Lake Campground,,Rice Lake State Park,SPK00250,State Park,Global Positioning System,,,40,10,Gravel,B,,,16x16,Wood Chips,Range 528 - 1056',265',265',Not in park,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Steele,4D,9,Southern Region,4,Southern,{AB5E146D-A356-4C67-87E3-52560E321144},POINT (495216.3261000002 4881636.4396)
Campsite,A15,Drive-In,,,Rice Lake Campground,,Rice Lake State Park,SPK00250,State Park,Global Positioning System,,,40,10,Gravel,B,,,16x16,Wood Chips,Range 528 - 1056',265',265',Not in park,,t,,,f,,t,6,1,t,On Fire Ring,,Fully,Steele,4D,9,Southern Region,4,Southern,{97D26E81-3690-4413-9B77-3DE29AF46AC8},POINT (495261.5697999997 4881643.167099999)
Campsite,A16,Drive-In,,,Rice Lake Campground,,Rice Lake State Park,SPK00250,State Park,Global Positioning System,,,45,10,Gravel,B,,,16x16,Wood Chips,Range 528 - 1056',240',240',Not in park,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Steele,4D,9,Southern Region,4,Southern,{150CB527-D7EF-4FBD-921C-66C0240395AB},POINT (495242.1506000003 4881662.7542)
Campsite,A17,Drive-In,,,Rice Lake Campground,,Rice Lake State Park,SPK00250,State Park,Global Positioning System,,,45,10,Gravel,B,,,,None,Range 528 - 1056',250',250',Not in park,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Steele,4D,9,Southern Region,4,Southern,{039D9181-6AEC-4CF8-87B4-8BF6265E1CC2},POINT (495272.4908999996 4881665.274)
Campsite,A18,Drive-In,,,Rice Lake Campground,,Rice Lake State Park,SPK00250,State Park,Global Positioning System,,,45,10,Gravel,B,,,16x16,Wood Chips,Range 528 - 1056',220',220',Not in park,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Steele,4D,9,Southern Region,4,Southern,{ADA2A6F9-EE23-4F3D-B21E-21D6AEA0EDCE},POINT (495240.1715000002 4881682.3222)
Campsite,A19,Drive-In,,,Rice Lake Campground,,Rice Lake State Park,SPK00250,State Park,Global Positioning System,,,47,10,Gravel,B,,,16x16,Wood Chips,Range 528 - 1056',230',230',Not in park,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Steele,4D,9,Southern Region,4,Southern,{B100EB6A-B2AE-43EE-AA55-2D7EB8C97A80},POINT (495267.3443999998 4881695.8475)
Campsite,A20,Drive-In,,,Rice Lake Campground,,Rice Lake State Park,SPK00250,State Park,Global Positioning System,,,35,10,Gravel,B,,,,,Range 528 - 1056',175',175',Not in park,,t,t,,f,,t,6,1,t,On Fire Ring,,Partially,Steele,4D,9,Southern Region,4,Southern,{1BD69902-B5A6-4980-BF40-FF0AA18CD06F},POINT (495235.2379999999 4881714.028899999)
Campsite,A21,Drive-In,,,Rice Lake Campground,,Rice Lake State Park,SPK00250,State Park,Global Positioning System,,,40,10,Gravel,B,,,,,Range 528 - 1056',190',190',Not in park,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Steele,4D,9,Southern Region,4,Southern,{50ED6CEF-627E-4BB2-8D1B-88CB1255286B},POINT (495260.58939999994 4881718.609099999)
Campsite,A24,Drive-In,,,Rice Lake Campground,,Rice Lake State Park,SPK00250,State Park,Global Positioning System,,,40,10,Gravel,B,,,,None,Range 528 - 1056',140',140',Not in park,,t,,,f,,t,6,1,t,On Fire Ring,,Fully,Steele,4D,9,Southern Region,4,Southern,{F4BA22DA-E85B-47C0-B34D-65C1DE82D482},POINT (495217.1827999996 4881771.6701)
Campsite,B1E,Drive-In Electric,,,Rice Lake Campground,,Rice Lake State Park,SPK00250,State Park,Global Positioning System,t,,35,13,Gravel,B,,,,None,Range 528 - 1056',265',265',Not in park,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Steele,4D,9,Southern Region,4,Southern,{F6F99A22-79E2-43BF-835B-A9378E0BE094},POINT (495311.9188000001 4881772.6921999995)
Campsite,B2E,Drive-In Electric,,,Rice Lake Campground,,Rice Lake State Park,SPK00250,State Park,Global Positioning System,t,,45,10,Gravel,B,,,,None,Range 528 - 1056',250',250',Not in park,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Steele,4D,9,Southern Region,4,Southern,{7BCEC758-D3E0-46CD-9308-30219587DAAE},POINT (495291.65270000044 4881755.0024)
Campsite,B3E,Drive-In Electric,,,Rice Lake Campground,,Rice Lake State Park,SPK00250,State Park,Global Positioning System,t,,45,10,Gravel,B,,,,,Range 528 - 1056',260',260',Not in park,,t,,,f,,t,6,1,t,,,Fully,Steele,4D,9,Southern Region,4,Southern,{FF6C3867-94B7-435C-A6B4-E7C750C4EE71},POINT (495320.8968000002 4881741.5513)
